id,u_x_real,T_ux_real,c_real,d_bx_real,delta_x,delta_y,N_p,u_x_awcc,u_rms_x_awcc,T_ux_awcc,n_awcc
4164,41.54943476807647,0.2280422758273194,0.2251880224886489,0.00175172695482,0.0060175103270723,0.0007793276590809,7,45.01615590718957,8.623807483248696,0.1915713883039795,19477.0
4165,3.075602889550725,0.0821893215578017,0.3312160568817676,0.0162442908213338,0.0079581465445431,0.0002595996016266,5,3.0922442678638564,0.2433950585318882,0.0787114592017749,5592.0
4166,38.08342614212996,0.1138370483832193,0.3340573557105701,0.0153703397739681,0.0082959758212738,0.0005993890633712,19,38.5300190257665,3.366263337788037,0.087367289788694,19499.0
4167,33.77849490028783,0.3364347836661779,0.3223118451743764,0.0087436016774269,0.001416399964376,0.0003377641731034,12,37.51592051795136,9.835565114423174,0.2621704326758251,44312.0
4168,31.13780591015541,0.1841497244245335,0.3309841548027326,0.0166614975542369,0.0044608305559333,0.0014545862838879,19,32.227860339447204,5.035112178988146,0.1562347647642347,14299.0
4169,31.162909524465388,0.3491160939486671,0.3375087080184424,0.0050918755151899,0.0042417291157657,0.0007454190235457,19,36.9504498542663,7.690077952822766,0.2081186557444541,24189.0
4170,18.03121760278809,0.0346120227280203,0.2242348178052777,0.0092633184692703,0.0022416639455113,0.0001857054634091,5,18.045487096013343,0.7325995921717838,0.0405973852783187,39268.0
4171,36.226308904030056,0.1500021157376556,0.0374079936968774,0.0029032393488236,0.000607405393489,0.0013465689010981,16,35.27240080904335,8.760768871660108,0.2483746121816003,588.0
4172,9.218311990644054,0.1777301571136338,0.0193826327506339,0.0101722836324814,0.0025435153675504,1.87052767903626e-05,7,9.41197473064757,0.7782296731245049,0.0826850576415604,1132.0
4173,24.391000338483003,0.1440581584965438,0.2339715569936311,0.0143514933273789,0.0069176220405513,0.0007875238425665,10,24.821530063561863,2.841603467173329,0.1144813982013469,17706.0
4174,39.794841814598826,0.3173516500200837,0.3393988940663189,0.018224932125319,0.0092792908435113,0.0015286197177024,16,45.01350992886874,8.37249576295326,0.1859996204735788,18163.0
4175,16.335381662323634,0.1104198181097593,0.0751394527498122,0.0109332271483026,0.0072782906142033,0.0007927807039313,16,16.53600976055081,1.6633987068666538,0.100592508770462,3162.0
4176,38.142543384136125,0.1831992051498201,0.0851503759406454,0.008711514259397,0.0008401327912823,0.0008450878099968,19,39.099120014763386,7.124518243852745,0.1822168437847861,8860.0
4177,24.66151405850969,0.1182131686483587,0.271580634259442,0.0102179242998623,0.0083116906004033,0.0003666570435697,9,24.97757653164412,2.8623104901253416,0.1145952044826717,32161.0
4178,7.011244361344286,0.091138070254568,0.1251500830849614,0.0010037144512279,0.0011059294828477,0.0015509895938998,9,1.3070723718251744,0.6337077489374999,0.4848298859324834,17.0
4179,36.50867171369147,0.2112314390546699,0.2102871449000836,0.0054269909098176,0.0099873892663371,0.0005339238802024,12,39.52744149853589,6.346046605702425,0.1605478716839663,23743.0
4180,39.76680456526782,0.2201950804421499,0.203764781066519,0.0197072394625495,0.0096439866393437,0.000543566974193,8,41.20655359560271,8.204393746781456,0.1991040994910327,22757.0
4181,23.79688557895095,0.0960706882480172,0.3833014841958163,0.0075594782737259,0.0009410954943872,0.0019406533452746,11,24.53765472821184,6.835557714449989,0.2785742072811423,12466.0
4182,42.66985240180978,0.3432030068265141,0.234196641900974,0.0106410524551896,0.0040733516110564,0.0017031528860523,16,47.83907358658532,10.827740170277073,0.2263367443911645,23196.0
4183,32.33559318887209,0.1709188506826413,0.3266813275209353,0.0027065377636975,0.0049088543434679,0.0011598015818549,10,32.14902044567365,5.081867119573903,0.1580722227030646,8485.0
4184,34.51935049242548,0.2264509411907679,0.3776959384837075,0.0172820569844067,0.0044758410040268,0.0004350862738425,9,36.06076451859825,6.848597824095726,0.1899182647823115,35757.0
4185,16.33186470567683,0.0655412139826329,0.2182898773960037,0.0043284393678354,0.0095488916040843,0.0017942708577458,14,16.34731271828497,1.0515154107049762,0.0643234413402285,1261.0
4186,40.98848116052245,0.2756342532363905,0.1360647357399688,0.0008805248395863,0.0009125852314173,6.047585032488967e-05,10,44.53163725030398,10.235432593656338,0.2298463120977315,208409.0
4187,49.69091659493472,0.1341976684951812,0.1345025992404927,0.0176004980276486,0.008713725654025,0.0003575467758959,18,50.36211968229304,6.263416360054678,0.1243676080269681,9452.0
4188,8.423926841747289,0.0424495862726136,0.1574321218186085,0.0108494415725064,0.0066994224284059,0.0001056744755859,19,8.428517383455175,0.336691849701026,0.0399467467863254,2873.0
4189,2.6771928339034954,0.3454021840590217,0.3746479225474391,0.014733003527925,0.0040431989256901,0.000301684009317,19,3.073766842991712,0.5034375633158715,0.1637852150249214,1478.0
4190,13.2138359072828,0.2317647976085636,0.1233379351076421,0.017176665711602,0.0053072341222785,0.0019131172781615,6,13.65895692313554,3.0452748228176705,0.2229507597069571,6765.0
4191,5.480109465941393,0.0452876537288183,0.2763609720109599,0.015875394775246,0.0071030252512198,0.0007269796240721,6,5.486897171035266,0.2617253348523644,0.0477000619282577,7094.0
4192,46.4555396469833,0.1417760493563789,0.2101311454465635,0.0062980366309209,0.0029872619936378,0.0015576066025065,11,47.02045133741705,7.240249584293815,0.1539808610584795,37618.0
4193,40.240633633833504,0.314320775308655,0.2882218735390826,0.0193125448815964,0.0087050042499699,0.0016307557391655,8,44.72677034134469,11.454444323791249,0.2560981764695617,29450.0
4194,36.97091135913479,0.2952865802444297,0.0718185956386468,0.0019537725770465,0.0033652371276575,7.39802237008389e-05,11,41.647157366300334,9.568468333121665,0.2297508146585819,24341.0
4195,43.992650437727285,0.3203872404370765,0.1521527370697776,0.0084307956839499,0.0040701899595037,0.0013323932150144,14,48.07181245148767,12.3583022648332,0.2570800149735305,22751.0
4196,7.512320861196909,0.33331963084093,0.0243533000080199,0.0118808756409692,0.0023972836282593,1.367282051953378e-05,7,8.232256344430294,1.5670978740792885,0.1903606749490425,994.0
4197,14.609749343904038,0.2152610158953472,0.2211566086811076,0.013114470379409,0.0092331196986364,0.0007480008354501,8,15.183304575756596,2.900564867431993,0.1910364672565001,12479.0
4198,27.07500950140556,0.2818340958427658,0.2807047875733098,0.0177780589695347,0.00239392656999,0.000354482977102,9,29.12113718444912,7.09330910721581,0.243579399468084,20625.0
4199,47.52229153904004,0.3466349499981255,0.0610329327463602,0.0142702573428911,0.0024315522607776,0.0017942556711608,6,52.90779264417465,18.52496359967701,0.3501367695353414,14912.0
4200,1.6270668954625898,0.2012677195072331,0.1075404225782799,0.0036400570588385,0.0022863544572655,0.0014499463684494,9,1.6492190755317135,0.281315163711715,0.1705747695290379,283.0
4201,33.8011818831903,0.3092074896596258,0.2112538700064143,0.0146468149374985,0.0065431252077795,0.0008966282398785,11,36.87846981413082,7.477687246966241,0.2027656593306102,19156.0
4202,41.73971458496273,0.2642219185861948,0.0729826846828543,0.0026126301125333,0.0005023562252305,0.0002035877224678,19,43.858657375794046,11.050545974519016,0.2519581454542633,28047.0
4203,43.702893218898566,0.1424801527091797,0.3816310154165719,0.010942401229298,0.0099531955505125,0.0002842619873841,16,45.09388451079227,5.861735248545154,0.1299895831139202,40325.0
4204,10.509002136908071,0.1370047371664851,0.1272392334877991,0.0105371430700554,0.0040909832087483,0.0019407292923481,16,10.583573594273446,1.2324965729764823,0.1164537253884983,3469.0
4205,34.325396914913426,0.0752558555418637,0.3128382876950291,0.0078584826490232,0.0005677112768719,0.0008284768483911,13,34.784009979350145,6.564217771009951,0.1887136582270664,46473.0
4206,3.0511080882189097,0.1705582848646682,0.3947572331912945,0.0053717688893083,0.0087321611630272,0.0006328775382626,16,3.2571924501359133,0.3595069115590096,0.1103732484532832,2032.0
4207,5.957013520093438,0.1725537867174029,0.3542344954988843,0.0019315358247006,0.0083821031168621,0.0003353609530598,14,6.605219736422656,0.8050885290186001,0.1218867140148513,1592.0
4208,14.100405781819076,0.1255104022838325,0.3416028023909397,0.0152416713138623,0.0022435393063777,0.0007240969000171,6,14.326124978533825,1.694283520124234,0.1182653036088221,23418.0
4209,17.64071429807362,0.1228336275473426,0.0124955793323195,0.0156108695539126,0.0029028651986564,0.0007665910216351,10,17.470704279664552,1.925093510085508,0.1101898057038414,634.0
4211,15.154616742035095,0.3103780779381115,0.0728307087524633,0.0197239667771549,0.0021780279326841,0.0011352396424645,18,16.062444627587464,3.0966974353318606,0.1927911664214077,1423.0
4212,33.88806010982289,0.1408729851507106,0.1961392470283711,0.002560499280661,0.005251398655344,0.0016405865415511,11,31.75551999576108,4.34556399938148,0.1368443659546923,693.0
4213,38.50734034703989,0.1394762770136575,0.1958827005720001,0.0185515193332596,0.0021278916806389,0.0016973976304594,5,39.5060834977442,9.215464637442947,0.2332669761599919,35468.0
4214,5.995731724078183,0.0221976921591906,0.0908328525353366,0.014390023275606,0.0047819703795774,0.0010462927492578,6,5.986147778425992,0.2710696075050168,0.0452828125095656,2829.0
4215,1.510442640235491,0.0861452275907616,0.1652275829417828,0.0069407646478784,0.0087866874445691,0.0018346678402924,12,1.5242106847611996,0.1179532461410973,0.0773864448795523,673.0
4216,26.07804341133665,0.0977368358541599,0.1510537669130774,0.0037414604008217,0.0068272249531014,0.0012293498025592,16,26.11735537704944,2.317978224836992,0.0887524097050771,8797.0
4217,36.94480860989598,0.278375092922299,0.2531587266742747,0.0039877053541392,0.0094931757921971,0.0013500213853616,16,42.46832981789674,7.710208256771093,0.181551953887339,5795.0
4218,37.20010759059026,0.3412126894710692,0.3996742879289208,0.0178652664197637,0.0065766827818022,1.3941901578905514e-05,11,42.69735559775958,10.74912200714051,0.2517514693042146,29975.0
4219,27.64180290469062,0.3356518611269953,0.024747478914442,0.0197808616858642,0.0019902301316642,0.0014361382053942,17,29.39083680365072,6.984866932552608,0.2376545785074414,942.0
4220,46.81243372279162,0.2580677284321603,0.2394124150206735,0.0185898301677539,0.0042409339615619,0.0002036874309721,6,49.56087011535472,11.167997849764056,0.225339018943173,44104.0
4221,44.3240900884927,0.1755856052995302,0.16590602465286,0.0076177763902545,0.0054970513342816,0.0012090824532234,18,45.33907179802832,7.403622417492962,0.1632945299470142,22471.0
4222,31.850185825942155,0.1168649623394371,0.1998863527065649,0.0136260356544727,0.0060307089535158,0.0018653962491258,10,32.11729888954205,3.685137099039896,0.1147399447168279,20274.0
4223,40.25886908642059,0.0722871823746431,0.3882461635021578,0.0106963669684363,0.0022802662402306,0.0006413820913852,6,40.49837358455964,3.85769993550003,0.0952556755753473,107926.0
4224,18.23138474287872,0.2559938620701366,0.2029672246618398,0.0157726609951445,0.003510578542068,0.0010323192934328,17,19.314756955955183,4.416832765548341,0.2286765904235999,6169.0
4225,17.16828300979423,0.3394611091392596,0.1947315665250066,0.0064539432236507,0.0045214079362009,3.47312164612843e-05,15,19.10446262190053,5.161732472145146,0.2701846460851486,13450.0
4226,44.18479100527293,0.2602071664964614,0.1611253333513994,0.0135198903725119,0.0089972998788231,0.000357417465407,13,46.79857974573767,9.680411303498138,0.2068526727967596,17653.0
4227,42.86503935471502,0.0616638853774573,0.2004028184391944,0.0030333812230526,0.0098330191303618,2.082197322503165e-05,13,43.0449890125108,2.4085819093074696,0.0559549895252018,88394.0
4228,11.61497785025026,0.2646253052466777,0.0410908777855272,0.0085734603655395,0.0092343927852855,0.0004055749965096,14,12.515868549435408,2.805392046097673,0.2241468129053037,1500.0
4229,24.212798199299066,0.0103454777148637,0.136796315676519,0.008107993822567,0.002983404007882,0.0010580904108821,10,24.155350721157333,1.1343457909381571,0.0469604355586772,18220.0
4230,24.616390821384503,0.0399681885750591,0.1951685295655391,0.0165076636596865,0.008333649094734,0.000634270649696,10,24.656904721652808,1.0019362836627148,0.0406351200596095,13117.0
4231,2.090519231938109,0.1726048260825588,0.3875181586457951,0.0040114627397839,0.0064647720885553,0.0004043937701854,8,2.2301140991564545,0.2967294069891534,0.1330557064777053,4375.0
